titulo,url,descricao,data_publicacao,img,fonte,positivo,negativo,neutro
Enauta vende 20% de Atlanta e Oliva e coloca US$ 300 milhões no caixa,https://braziljournal.com/tag/petroleo/,,,,Brazil Journal,0.035029497,0.92536813,0.03960237
"Rede social de Trump dispara na bolsa e sua fatia vale US$ 4,6 bi",https://valor.globo.com/empresas/noticia/2024/03/27/rede-social-de-trump-dispara-na-bolsa-e-sua-fatia-vale-us-46-bi.ghtml,"    O ex-presidente está mais rico, mas enfrenta sério...  ",2024-03-27 08:00:55+00:00,,Valor,0.22791119,0.3439151,0.42817372
Entenda por que a prévia da inflação decepcionou em março,https://valor.globo.com/brasil/noticia/2024/03/27/entenda-por-que-a-previa-da-inflacao-decepcionou-em-marco.ghtml,"        IPCA-15 desacelerou para 0,36%, de 0,78% em fevere...  ",2024-03-27 08:00:52+00:00,https://s2-valor.glbimg.com/4XpVtCW87GpJ8Hlx5eXL8GfOIQ4=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/C/p/LTJMDwQaa8xUsIHDBkOA/arte27bra-201-infla-a2.jpg,Valor,0.51385707,0.04734627,0.43879667
Curta,https://valor.globo.com/brasil/noticia/2024/03/27/a0c717ce-curta.ghtml,"    Hospitais do Rio
A ministra da Saúde, Nísia Trinda...  ",2024-03-27 08:00:50+00:00,,Valor,0.04306617,0.9250747,0.03185912
Appy vê convergência com Estados e municípios na reforma,https://valor.globo.com/brasil/noticia/2024/03/27/appy-ve-convergencia-com-estados-e-municipios-na-reforma.ghtml,    Secretário diz que textos da regulamentação devem...  ,2024-03-27 08:00:48+00:00,,Valor,0.029317003,0.913541,0.057141915
"Sob efeito de precatórios, fevereiro tem déficit recorde",https://valor.globo.com/brasil/noticia/2024/03/27/sob-efeito-de-precatorios-fevereiro-tem-deficit-recorde.ghtml,    Governo central registrou déficit primário de R$ 5...  ,2024-03-27 08:00:44+00:00,,Valor,0.038384225,0.88344324,0.07817254
Proposta para rever dívidas de Estados baixa juro e tem meta educacional,https://valor.globo.com/brasil/noticia/2024/03/27/proposta-para-rever-dividas-de-estados-baixa-juro-e-tem-meta-educacional.ghtml,"    Ainda em aberto, proposta agrada governadores depo...  ",2024-03-27 08:00:42+00:00,,Valor,0.026212944,0.92693466,0.04685246
Estado que ampliar ensino técnico vai pagar taxas menores na dívida,https://valor.globo.com/impresso/noticia/2024/03/27/estado-que-ampliar-ensino-tecnico-vai-pagar-taxas-menores-na-divida.ghtml,    Juros reais cobrados no serviço da dívida serão re...  ,2024-03-27 08:00:40+00:00,,Valor,0.06438465,0.18470396,0.7509114
Ata do Copom mais dura e IPCA-15 levam à alta dos juros futuros,https://valor.globo.com/impresso/noticia/2024/03/27/ata-do-copom-mais-dura-e-ipca-15-levam-a-alta-dos-juros-futuros.ghtml,    Documento abriu espaço para que o mercado passasse...  ,2024-03-27 08:00:38+00:00,,Valor,0.031752482,0.8811959,0.08705166
‘Compromissos climáticos são planos de investimento’,https://valor.globo.com/impresso/noticia/2024/03/27/compromissos-climaticos-sao-planos-de-investimento.ghtml,"        Para Jennifer Morgan, secretária de Estado da Alem...  ",2024-03-27 08:00:37+00:00,https://s2-valor.glbimg.com/CaMC3oeNOuo6uc4pxq2SnWQ8D9o=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/l/4/MjI4iBTcS0CzN9fQQ16g/foto27pri-801-morgan-a1.jpg,Valor,0.5293065,0.14579701,0.32489654
Nova debênture deverá excluir setor de petróleo,https://valor.globo.com/impresso/noticia/2024/03/27/nova-debenture-devera-excluir-setor-de-petroleo.ghtml,    Texto divide em 15 áreas os projetos que poderão s...  ,2024-03-27 08:00:35+00:00,,Valor,0.09478391,0.14812663,0.75708944
Estrangeiro já sacou R$ 22 bi da bolsa no ano,https://valor.globo.com/impresso/noticia/2024/03/27/estrangeiro-ja-sacou-r-22-bi-da-bolsa-no-ano.ghtml,    Movimento ocorre pela combinação de incertezas ext...  ,2024-03-27 08:00:34+00:00,,Valor,0.06439495,0.074898295,0.86070675
Câmara dá mais poder ao credor na falência,https://valor.globo.com/impresso/noticia/2024/03/27/camara-da-mais-poder-ao-credor-na-falencia.ghtml,    Texto tira dos juízes o poder de indicar o adminis...  ,2024-03-27 08:00:32+00:00,,Valor,0.8513565,0.07742857,0.071214914
Regulamentação da reforma vai ao Congresso em abril,https://valor.globo.com/impresso/noticia/2024/03/27/regulamentacao-da-reforma-vai-ao-congresso-em-abril.ghtml,    Técnicos do governo e dos Estados e municípios est...  ,2024-03-27 08:00:31+00:00,,Valor,0.14092599,0.1323048,0.72676927
"Investimentos das capitais têm forte aumento e atingem R$ 31,2 bi em ano pré-eleitoral",https://valor.globo.com/impresso/noticia/2024/03/27/investimentos-das-capitais-tem-forte-aumento-e-atingem-r-312-bi-em-ano-pre-eleitoral.ghtml,"    Com caixa cheio e operações de crédito, gastos em...  ",2024-03-27 08:00:29+00:00,,Valor,0.052395374,0.6202276,0.32737705
"Vice-presidente do Uber, Jill Hazelbaker aprendeu na política a lidar com crises",https://valor.globo.com/empresas/noticia/2024/03/27/vice-presidente-do-uber-jill-hazelbaker-aprendeu-na-politica-a-lidar-com-crises.ghtml,        Executiva de marketing e relações públicas coorden...  ,2024-03-27 08:00:27+00:00,https://s2-valor.glbimg.com/yqvOabtZ8_GG4mN2c-f5X1wPnzE=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/T/r/d0vaamTuWmK2CIobo4Bg/foto27emp-101-uber-b10.jpg,Valor,0.06627606,0.08276215,0.85096174
"Brasil muda tom sobre eleição na Venezuela, e Caracas rebate",https://valor.globo.com/brasil/noticia/2024/03/27/brasil-muda-tom-sobre-eleicao-na-venezuela-e-caracas-rebate.ghtml,        Itamaraty diz estar preocupado após oposição a Mad...  ,2024-03-27 08:00:26+00:00,https://s2-valor.glbimg.com/WT2eawCjtUEfyDQMiy4WWrzsGzk=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/w/7/SJyIAZRA6FDaGXS9LEYw/foto27bra-101-venez-a8.jpg,Valor,0.084201455,0.2508013,0.6649973
Lula e a versão regional do PAC,https://valor.globo.com/brasil/coluna/lula-e-a-versao-regional-do-pac.ghtml,    Presidente pretende revitalizar a interlocução com...  ,2024-03-27 08:00:25+00:00,,Valor,0.15196761,0.1315877,0.71644473
"Prefeitos de capitais miram eleição, gastam reserva e dobram investimentos",https://valor.globo.com/brasil/noticia/2024/03/27/prefeitos-de-capitais-miram-eleicao-gastam-reserva-e-dobram-investimentos.ghtml,        Dinheiro em caixa e operações de crédito ajudam a...  ,2024-03-27 08:00:22+00:00,https://s2-valor.glbimg.com/TsHjP0P_mjgY6iVKlUd6TOHaEwA=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/d/S/65ZkeUSOO7JWW5vF5AXA/foto27bra-101-invest-a4.jpg,Valor,0.04403407,0.79265004,0.16331582
"Financiamento climático global está amadurecendo, defende alemã",https://valor.globo.com/brasil/noticia/2024/03/27/financiamento-climatico-global-esta-amadurecendo-defende-alema.ghtml,        Compromissos nacionais devem ser feitos com clarez...  ,2024-03-27 08:00:19+00:00,https://s2-valor.glbimg.com/mCgDFsjoqUaTgQPxh_X7K4hLKDk=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/E/o/XKoK3FREm8dTDEMlu9LQ/foto27esp-101-morgan-a18.jpg,Valor,0.21779732,0.37017152,0.4120312
Saldo da PEC da imunidade a igrejas pode sair caro,https://valor.globo.com/politica/coluna/saldo-da-pec-da-imunidade-a-igrejas-pode-sair-caro.ghtml,    É difícil acreditar que o Estado não repassará a c...  ,2024-03-27 08:00:17+00:00,,Valor,0.06278817,0.26723215,0.6699797
A aprovação do governo pouco piorou,https://valor.globo.com/opiniao/coluna/a-aprovacao-do-governo-pouco-piorou.ghtml,    Oscilação se deve muito mais à natural dissipação...  ,2024-03-27 08:00:15+00:00,,Valor,0.0745476,0.35289973,0.5725527
STJ passa a adotar novos critérios para impor limites em julgamentos tributários,https://valor.globo.com/legislacao/noticia/2024/03/27/stj-passa-a-adotar-novos-criterios-para-impor-limites-em-julgamentos-tributarios.ghtml,"        Em dois casos, só o contribuinte com liminar ficar...  ",2024-03-27 08:00:12+00:00,https://s2-valor.glbimg.com/5nokzF_TbLnI4e8yUHXXC2bF118=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/i/t/JhE9nyQNaQtsc1wXvv6w/foto27leg-101-abre3-e1.jpg,Valor,0.9173913,0.04692137,0.035687335
"Haddad afirma que superávit de 0,5% em 2025 depende do Congresso",https://valor.globo.com/brasil/noticia/2024/03/27/haddad-afirma-que-supervit-de-05-pontos-percentuais-em-2025-depende-do-congresso.ghtml,    O ministro não quis se comprometer a nenhum novo n...  ,2024-03-27 06:35:10+00:00,,Valor,0.24630544,0.13060468,0.6230899
"Rede D'Or São Luiz tem lucro de R$ 668,1 milhões no 4º trimestre de 2023",https://valor.globo.com/empresas/noticia/2024/03/27/rede-dor-so-luiz-tem-lucro-de-r-6681-milhes-no-4-trimestre-de-2023.ghtml,"    Ebitda totalizou R$ 1,5 bilhão no último trimestre...  ",2024-03-27 05:07:18+00:00,,Valor,0.03563745,0.91956896,0.04479366
"Câmara de São Paulo aprova reajuste de 2,16% para servidores municipais",https://valor.globo.com/politica/noticia/2024/03/27/cmara-de-so-paulo-aprova-reajuste-de-216-pontos-percentuais-para-servidores-municipais.ghtml,    A Câmara de Vereadores de São Paulo aprovou em seg...  ,2024-03-27 04:54:21+00:00,,Valor,0.04282218,0.8655968,0.09158104
Iene atinge mínima de 34 anos à medida que esperanças de aumento da taxa do BoJ desaparecem,https://valor.globo.com/financas/noticia/2024/03/27/iene-atinge-mnima-de-34-anos-medida-que-esperanas-de-aumento-da-taxa-do-boj-desaparecem.ghtml,        O iene japonês atingiu o seu nível mais fraco face...  ,2024-03-27 04:53:36+00:00,https://s2-valor.glbimg.com/wJkgyHrZ1H2JDwoLBz6UnktuueI=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2023/b/3/49d3V3SPes7JVbPjxKeA/402857309.jpg,Valor,0.12385209,0.3451331,0.53101486
Marisa adia divulgação de resultados de 2023 e aprova emissão de R$ 140 milhões em notas comerciais,https://valor.globo.com/empresas/noticia/2024/03/26/marisa-adia-divulgacao-de-resultados-de-2023-e-aprova-emissao-de-r-140-milhoes-em-notas-comerciais.ghtml,        A rede varejista de vestuário Marisa informou ao m...  ,2024-03-27 01:48:26+00:00,https://s2-valor.glbimg.com/eGXnj6z1HELc94pJd5DDutQRJ3A=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/o/D/JRIX3aTySbb8IL8e4UXg/foto05emp-101-marisa-b4.jpg,Valor,0.43013763,0.11552277,0.4543396
Blau Farmacêutica consegue decisão favorável no STF em relação a licitação de medicamento para anemia e insuficiência renal crônica,https://valor.globo.com/empresas/noticia/2024/03/26/blau-farmacutica-consegue-deciso-favorvel-no-stf-em-relao-a-licitao-de-medicamento-para-anemia-e-insuficincia-renal-crnica.ghtml,    A Blau Farmacêutica obteve no Supremo tribunal Fed...  ,2024-03-27 01:41:25+00:00,,Valor,0.061335098,0.63804746,0.3006175
Johnson & Johnson negocia compra da Shockwave Medical,https://valor.globo.com/empresas/noticia/2024/03/26/johnson-johnson-negocia-compra-da-shockwave-medical.ghtml,    A Johnson & Johnson está em conversações para adqu...  ,2024-03-27 01:40:09+00:00,,Valor,0.038032584,0.93068856,0.031278852
Aneel aprova revisão tarifária para distribuidora de energia do Amapá,https://valor.globo.com/empresas/noticia/2024/03/26/aneel-aprova-revisao-tarifaria-para-distribuidora-de-energia-do-amapa.ghtml,        A diretoria da Agência Nacional de Energia Elétric...  ,2024-03-27 01:19:11+00:00,https://s2-valor.glbimg.com/n2flYNvsLnM8BHij_9Wl4MV3KpA=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2023/P/E/tXh9DnS96MCFwMM3r32Q/21d08b0f-e29e-401f-b7cd-129a3500d88a.jpeg,Valor,0.038339153,0.837417,0.124243915
Prejuízo da CVC cai 23% no 4º trimestre ,https://valor.globo.com/empresas/noticia/2024/03/26/prejuizo-da-cvc-cai-23percent-no-4o-trimestre.ghtml,        A redução das perdas veio com a retomada na demand...  ,2024-03-27 00:44:05+00:00,https://s2-valor.glbimg.com/RbBry8p0FEOxNrVTn5DTftGwOjs=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2022/3/Q/Ru7jiNRRCR95UU6kdOCg/predio-cvc-tower-santo-andre-1.png,Valor,0.024771467,0.93125933,0.04396917
Principal oposição na Venezuela registra candidato provisório após ter indicada vetada,https://valor.globo.com/mundo/noticia/2024/03/26/principal-oposicao-na-venezuela-registra-candidato-provisorio-apos-ter-indicada-vetada.ghtml,        O nome do ex-embaixador Edmundo González Urrutia é...  ,2024-03-27 00:18:32+00:00,https://s2-valor.glbimg.com/LJx9xpmYWWsgoMGAnmx61j6B9qo=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/R/E/FbzwjCQleH5XQ3ZOacBA/ex-embaixador-edmundo-gonzalez-urrutia-inscrito-como-candidato-da-pud-coalizao-de-oposicao-a-maduro-para-concorrer-na-eleicao-presidencial-na-venezuela-reproducao.jpeg,Valor,0.025621418,0.9234568,0.050921813
STF arquiva inquéritos contra Kassab por doações da Odebrecht,https://valor.globo.com/politica/noticia/2024/03/26/stf-arquiva-inqueritos-contra-kassab-por-doacoes-da-odebrecht.ghtml,"        Por maioria, ministros entenderam que acusação não...  ",2024-03-27 00:09:17+00:00,https://s2-valor.glbimg.com/CrFKVECHicI7SRHvbD725a0ZkLg=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2023/Y/3/TaCgEfTLez7rC4OLF24w/kassab.jpg,Valor,0.026341371,0.940347,0.033311542
"Em Belém, Lula diz que terra indígena é insuficiente e que governo vai continuar demarcações",https://valor.globo.com/brasil/noticia/2024/03/26/em-belm-lula-diz-que-terra-indgena-insuficiente-e-que-governo-vai-continuar-demarcaes.ghtml,        A disputa em torno das demarcações é o principal p...  ,2024-03-27 00:06:10+00:00,https://s2-valor.glbimg.com/9Tz8RXo8JvSaOmlegJY7eTisH5E=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/o/t/BWc6qSSA2d8J9LoMWRhA/whatsapp-image-2024-03-26-at-17.47.39.jpeg,Valor,0.026312822,0.90612996,0.067557305
Ministro de Minas e Energia acusa Ibama de fazer 'chicana processual' em licenciamento de projetos,https://valor.globo.com/brasil/noticia/2024/03/26/ministro-de-minas-e-energia-acusa-ibama-de-fazer-chicana-processual-em-licenciamento-de-projetos.ghtml,        Embate está relacionado ao licenciamento de bloco...  ,2024-03-26 23:34:09+00:00,https://s2-valor.glbimg.com/DGzRaAg8yjaLFTSH00WgYRpqKlE=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2023/3/B/eW3yYrSBiZNNPlJyvvPg/anfavea-carros-eletricos-mcamgo-abr-14062023-10.jpg,Valor,0.024439922,0.92176014,0.05379999
CVM rejeita acordo com ex-diretores da Americanas Sergio Rial e João Guerra,https://valor.globo.com/empresas/noticia/2024/03/26/cvm-rejeita-acordo-com-ex-diretores-da-americanas-sergio-rial-e-joao-guerra.ghtml,"        No caso da diretora de RI Camille Loyo Faria, o co...  ",2024-03-26 23:25:21+00:00,https://s2-valor.glbimg.com/-TrtvsPMPpPwBtezYUDs9RpHZQ4=/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2022/1/f/58PTV8QpS13pjIJMtgJQ/sergio-20rial-8.jpg,Valor,0.8572739,0.047697403,0.09502869
